Kind,Name,File,CountLineCode,CountLineComment,CountStmt,MaxNesting,RatioCommentToCode,Cyclomatic,CountInput,CountOutput,num_if_inloop,num_loop_inif,num_nested_loop,num_nested_loop_incrit,synchronization,thread,io_in_loop,database_in_loop,collection_in_loop,io,database,collection,recursive
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementReportExportFormat.getExtension(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementReportExportFormat.java,4,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementReportExportFormat.values(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementReportExportFormat.java,0,0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementResult.getAgreement(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementResult.java,4,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementResult.getCasGroupIds(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementResult.java,4,0,2,0,0.0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementResult.getFeature(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementResult.java,4,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementResult.getStudy(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementResult.java,4,0,2,0,0.0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementResult.isExcludeIncomplete(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementResult.java,4,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementResult.setAgreement(double),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementResult.java,4,0,2,0,0.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Private Static Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementUtils.configurationSetsWithItemsToCsv(CSVPrinter,AgreementResult<ICodingAnnotationStudy>,List<ConfigurationSet>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementUtils.java,25,0,20,2,0.0,3,4,19,0,0,1,0,0,0,0,0,4,0,0,10,0
Private Static Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementUtils.dumpAgreementConfigurationSets(PrintStream,AgreementResult<ICodingAnnotationStudy>,List<ConfigurationSet>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementUtils.java,15,0,11,3,0.0,4,3,6,1,0,1,0,0,0,0,0,4,0,0,8,0
Private Static Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementUtils.dumpAgreementConfigurationSetsWithItems(PrintStream,AgreementResult<ICodingAnnotationStudy>,List<ConfigurationSet>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementUtils.java,17,0,13,3,0.0,4,4,9,1,0,1,0,0,0,0,0,1,0,0,5,0
Private Static Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementUtils.extractLinkFeatureValueForAgreement(FeatureStructure,String,int,LinkCompareBehavior)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementUtils.java,21,4,9,1,0.19,3,7,9,0,0,0,0,0,0,0,0,0,0,0,2,0
Private Static Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementUtils.extractValueForAgreement(FeatureStructure,String,int,LinkCompareBehavior)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementUtils.java,21,7,10,1,0.33,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Private Static Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementUtils.findSomeCas(Map<String,List>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementUtils.java,13,0,9,4,0.0,5,2,2,2,1,1,0,0,0,0,0,2,0,0,5,0
Public Static Method,de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementUtils.generateCsvReport(CodingAgreementResult),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementUtils.java,10,0,5,1,0.0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0
Private Static Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementUtils.makeCodingStudy(CasDiff,Collection<String>,String,String,boolean,boolean,Map<String,List>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementUtils.java,119,35,81,4,0.29,20,13,44,14,0,1,0,0,0,0,0,24,0,0,52,0
Public Static Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.AgreementUtils.makeCodingStudy(CasDiff,String,String,boolean,Map<String,List>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/AgreementUtils.java,6,0,2,0,0.0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,5,0
Public Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.PairwiseAnnotationResult.add(String,String,R)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/PairwiseAnnotationResult.java,6,0,4,0,0.0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.PairwiseAnnotationResult.getFeature(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/PairwiseAnnotationResult.java,4,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.PairwiseAnnotationResult.getRaters(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/PairwiseAnnotationResult.java,4,0,2,0,0.0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.PairwiseAnnotationResult.getStudy(String,String)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/PairwiseAnnotationResult.java,4,0,2,0,0.0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.PairwiseAnnotationResult.getTraits(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/PairwiseAnnotationResult.java,4,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Private Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.PairwiseAnnotationResult.makeKey(String,String)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/PairwiseAnnotationResult.java,11,0,6,1,0.0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasure.getFeature(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasure.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasure.getTraits(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasure.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupport.accepts(AnnotationFeature),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupport.java,1,7,1,0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupport.createMeasure(AnnotationFeature,T)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupport.java,1,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupport.createResultsPanel(String,IModel<R>,SerializableSupplier<Map>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupport.java,2,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0
Abstract Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupport.createTraits(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupport.java,1,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupport.createTraitsEditor(String,IModel<AnnotationFeature>,IModel<T>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupport.java,5,9,2,0,1.8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupport.getName(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupport.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupportRegistry.getAgreementMeasureSupport(String),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupportRegistry.java,1,0,1,0,0.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupportRegistry.getAgreementMeasureSupports(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupportRegistry.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Abstract Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupportRegistry.getAgreementMeasureSupports(AnnotationFeature),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupportRegistry.java,1,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupportRegistryImpl.getAgreementMeasureSupport(String),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupportRegistryImpl.java,7,0,2,0,0.0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupportRegistryImpl.getAgreementMeasureSupports(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupportRegistryImpl.java,4,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupportRegistryImpl.getAgreementMeasureSupports(AnnotationFeature),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupportRegistryImpl.java,6,0,2,0,0.0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupportRegistryImpl.init(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupportRegistryImpl.java,13,0,9,2,0.0,3,3,7,0,1,0,0,0,0,0,0,0,0,0,3,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasureSupportRegistryImpl.onContextRefreshedEvent(ContextRefreshedEvent),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasureSupportRegistryImpl.java,4,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasure_ImplBase.getFeature(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasure_ImplBase.java,4,0,2,0,0.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AggreementMeasure_ImplBase.getTraits(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AggreementMeasure_ImplBase.java,4,0,2,0,0.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AgreementMeasureSupport_ImplBase.createTraits(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AgreementMeasureSupport_ImplBase.java,4,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AgreementMeasureSupport_ImplBase.createTraitsEditor(String,IModel<AnnotationFeature>,IModel<T>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AgreementMeasureSupport_ImplBase.java,6,0,2,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AgreementMeasureSupport_ImplBase.getId(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AgreementMeasureSupport_ImplBase.java,4,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.AgreementMeasureSupport_ImplBase.setBeanName(String),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/AgreementMeasureSupport_ImplBase.java,4,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.ConcreteAgreementMeasure.isNullValueSupported(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/ConcreteAgreementMeasure.java,4,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.ConcreteAgreementMeasure.make(ICodingAnnotationStudy),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/ConcreteAgreementMeasure.java,13,0,6,1,0.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.ConcreteAgreementMeasure.values(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/ConcreteAgreementMeasure.java,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.DefaultAgreementTraits.getLinkCompareBehavior(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/DefaultAgreementTraits.java,4,0,2,0,0.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.DefaultAgreementTraits.isLimitToFinishedDocuments(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/DefaultAgreementTraits.java,4,0,2,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.DefaultAgreementTraits.setLimitToFinishedDocuments(boolean),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/DefaultAgreementTraits.java,4,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.DefaultAgreementTraits.setLinkCompareBehavior(LinkCompareBehavior),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/DefaultAgreementTraits.java,4,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Protected Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.DefaultAgreementTraitsEditor.DefaultAgreementTraitsEditor.(Anon_1).onSubmit(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/DefaultAgreementTraitsEditor.java,4,1,2,0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lambda Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.DefaultAgreementTraitsEditor.DefaultAgreementTraitsEditor.(lambda_expr_1)(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/DefaultAgreementTraitsEditor.java,3,0,0,0,0.0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Protected Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.DefaultAgreementTraitsEditor.getForm(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/DefaultAgreementTraitsEditor.java,4,0,2,0,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.DefaultAgreementTraitsEditor.getModelObject(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/DefaultAgreementTraitsEditor.java,4,0,2,0,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.measures.cohenkappa.CohenKappaAgreementMeasure.calculatePairAgreement(Map<String,List>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/cohenkappa/CohenKappaAgreementMeasure.java,18,0,11,1,0.0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,7,0
Public Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.measures.cohenkappa.CohenKappaAgreementMeasureSupport.createMeasure(AnnotationFeature,DefaultAgreementTraits)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/cohenkappa/CohenKappaAgreementMeasureSupport.java,5,0,2,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.cohenkappa.CohenKappaAgreementMeasureSupport.getName(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/cohenkappa/CohenKappaAgreementMeasureSupport.java,4,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.measures.fleisskappa.FleissKappaAgreementMeasure.calculatePairAgreement(Map<String,List>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/fleisskappa/FleissKappaAgreementMeasure.java,18,0,11,1,0.0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,7,0
Public Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.measures.fleisskappa.FleissKappaAgreementMeasureSupport.createMeasure(AnnotationFeature,DefaultAgreementTraits)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/fleisskappa/FleissKappaAgreementMeasureSupport.java,5,0,2,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.fleisskappa.FleissKappaAgreementMeasureSupport.getName(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/fleisskappa/FleissKappaAgreementMeasureSupport.java,4,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.measures.krippendorffalpha.KrippendorffAlphaAgreementMeasureSupport.createMeasure(AnnotationFeature,KrippendorffAlphaAgreementTraits)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/krippendorffalpha/KrippendorffAlphaAgreementMeasureSupport.java,5,0,2,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.measures.krippendorffalpha.KrippendorffAlphaAgreementMeasureSupport.createTraitsEditor(String,IModel<AnnotationFeature>,IModel<KrippendorffAlphaAgreementTraits>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/krippendorffalpha/KrippendorffAlphaAgreementMeasureSupport.java,5,0,2,0,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.krippendorffalpha.KrippendorffAlphaAgreementMeasureSupport.getName(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/krippendorffalpha/KrippendorffAlphaAgreementMeasureSupport.java,4,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.krippendorffalpha.KrippendorffAlphaAgreementTraits.setExcludeIncomplete(boolean),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/krippendorffalpha/KrippendorffAlphaAgreementTraits.java,4,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,de.tudarmstadt.ukp.clarin.webanno.agreement.measures.krippendorffalpha.KrippendorffAlphaAgreementTraitsEditor.getModelObject(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/krippendorffalpha/KrippendorffAlphaAgreementTraitsEditor.java,4,0,2,0,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,"de.tudarmstadt.ukp.clarin.webanno.agreement.measures.krippendorffalphaunitizing.KrippendorffAlphaUnitizingAgreementMeasure.calculatePairAgreement(Map<String,List>)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/webanno/webanno-agreement/src/main/java/de/tudarmstadt/ukp/clarin/webanno/agreement/measures/krippendorffalphaunitizing/KrippendorffAlphaUnitizingAgreementMeasure.java,46,8,34,3,0.17,8,4,32,2,0,2,0,0,0,0,0,12,0,0,23,0
