Kind,Name,File,CountLineCode,CountLineComment,CountStmt,MaxNesting,RatioCommentToCode,Cyclomatic,CountInput,CountOutput,num_if_inloop,num_loop_inif,num_nested_loop,num_nested_loop_incrit,synchronization,thread,io_in_loop,database_in_loop,collection_in_loop,io,database,collection,recursive
Public Method,"com.facebook.debug.holder.NoopPrinter.logMessage(DebugOverlayTag,String)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/debug/holder/NoopPrinter.java,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,"com.facebook.debug.holder.NoopPrinter.logMessage(DebugOverlayTag,String,Object...)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/debug/holder/NoopPrinter.java,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.debug.holder.NoopPrinter.shouldDisplayLogMessage(DebugOverlayTag),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/debug/holder/NoopPrinter.java,3,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,"com.facebook.debug.holder.Printer.logMessage(DebugOverlayTag,String)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/debug/holder/Printer.java,1,0,1,0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,"com.facebook.debug.holder.Printer.logMessage(DebugOverlayTag,String,Object...)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/debug/holder/Printer.java,1,0,1,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,com.facebook.debug.holder.Printer.shouldDisplayLogMessage(DebugOverlayTag),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/debug/holder/Printer.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Static Method,com.facebook.debug.holder.PrinterHolder.getPrinter(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/debug/holder/PrinterHolder.java,3,0,2,0,0.0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Static Method,com.facebook.debug.holder.PrinterHolder.setPrinter(Printer),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/debug/holder/PrinterHolder.java,7,0,4,1,0.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Abstract Method,com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.getArray(ReadableArray),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
Public Abstract Method,com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.getBool(boolean),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.getConstants(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,22,0,15,2,0.0,4,2,7,0,0,0,0,0,0,0,0,0,0,0,9,0
Public Abstract Method,com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.getNumber(double),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Abstract Method,com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.getObject(ReadableMap),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Abstract Method,com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.getRootTag(double),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Abstract Method,com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.getString(String),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Protected Abstract Method,com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.getTypedExportedConstants(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,1,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Abstract Method,"com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.getValue(double,String,ReadableMap)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Abstract Method,com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.getValueWithCallback(Callback),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Abstract Method,"com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.getValueWithPromise(boolean,Promise)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Abstract Method,com.facebook.fbreact.specs.NativeSampleTurboModuleSpec.voidFunc(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/NativeSampleTurboModuleSpec.java,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.fbreact.specs.SampleTurboModule.getArray(ReadableArray),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,8,1,6,1,0.12,2,1,5,0,0,0,0,0,0,0,0,0,0,0,7,0
Public Method,com.facebook.fbreact.specs.SampleTurboModule.getBool(boolean),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,4,0,3,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.fbreact.specs.SampleTurboModule.getName(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,3,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.fbreact.specs.SampleTurboModule.getNumber(double),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,4,0,3,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.fbreact.specs.SampleTurboModule.getObject(ReadableMap),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,6,0,5,0,0.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,0
Public Method,com.facebook.fbreact.specs.SampleTurboModule.getRootTag(double),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,4,0,3,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.fbreact.specs.SampleTurboModule.getString(String),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,4,0,3,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Protected Method,com.facebook.fbreact.specs.SampleTurboModule.getTypedExportedConstants(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,13,0,11,1,0.0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,"com.facebook.fbreact.specs.SampleTurboModule.getValue(double,String,ReadableMap)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,13,0,9,0,0.0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,13,0
Public Method,com.facebook.fbreact.specs.SampleTurboModule.getValueWithCallback(Callback),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,5,0,4,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,"com.facebook.fbreact.specs.SampleTurboModule.getValueWithPromise(boolean,Promise)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,10,0,4,1,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.fbreact.specs.SampleTurboModule.invalidate(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Private Method,"com.facebook.fbreact.specs.SampleTurboModule.log(String,Object,Object)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,14,0,7,1,0.0,2,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.fbreact.specs.SampleTurboModule.voidFunc(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactCommon/react/nativemodule/samples/platform/android/SampleTurboModule.java,4,0,3,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,com.facebook.hermes.instrumentation.HermesMemoryDumper.getId(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/instrumentation/HermesMemoryDumper.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,com.facebook.hermes.instrumentation.HermesMemoryDumper.getInternalStorage(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/instrumentation/HermesMemoryDumper.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abstract Method,com.facebook.hermes.instrumentation.HermesMemoryDumper.setMetaData(String),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/instrumentation/HermesMemoryDumper.java,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Abstract Method,com.facebook.hermes.instrumentation.HermesMemoryDumper.shouldSaveSnapshot(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/instrumentation/HermesMemoryDumper.java,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.hermes.reactexecutor.HermesExecutor.getName(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/reactexecutor/HermesExecutor.java,3,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.hermes.reactexecutor.HermesExecutorFactory.create(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/reactexecutor/HermesExecutorFactory.java,3,0,2,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.hermes.reactexecutor.HermesExecutorFactory.startSamplingProfiler(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/reactexecutor/HermesExecutorFactory.java,3,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
Public Method,com.facebook.hermes.reactexecutor.HermesExecutorFactory.stopSamplingProfiler(String),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/reactexecutor/HermesExecutorFactory.java,4,0,3,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0
Public Method,com.facebook.hermes.reactexecutor.HermesExecutorFactory.toString(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/reactexecutor/HermesExecutorFactory.java,3,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Static Method,"com.facebook.hermes.unicode.AndroidUnicodeUtils.convertToCase(String,int,boolean)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/unicode/AndroidUnicodeUtils.java,13,4,8,1,0.31,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Static Method,"com.facebook.hermes.unicode.AndroidUnicodeUtils.dateFormat(double,boolean,boolean)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/unicode/AndroidUnicodeUtils.java,13,0,10,1,0.0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Static Method,"com.facebook.hermes.unicode.AndroidUnicodeUtils.localeCompare(String,String)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/unicode/AndroidUnicodeUtils.java,4,0,3,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Static Method,"com.facebook.hermes.unicode.AndroidUnicodeUtils.normalize(String,int)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/hermes/unicode/AndroidUnicodeUtils.java,18,1,11,1,0.06,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.CompositeReactPackage.createNativeModules(ReactApplicationContext),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/CompositeReactPackage.java,18,9,16,3,0.5,5,2,9,1,1,2,0,0,0,0,0,4,0,0,8,0
Public Method,"com.facebook.react.CompositeReactPackage.createViewManager(ReactApplicationContext,String)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/CompositeReactPackage.java,17,1,9,3,0.06,4,3,6,2,0,0,0,0,0,0,0,2,0,0,5,0
Public Method,com.facebook.react.CompositeReactPackage.createViewManagers(ReactApplicationContext),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/CompositeReactPackage.java,9,1,8,2,0.11,3,2,5,0,0,1,0,0,0,0,0,1,0,0,5,0
Public Method,com.facebook.react.CompositeReactPackage.getViewManagerNames(ReactApplicationContext),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/CompositeReactPackage.java,13,1,9,3,0.08,4,2,3,2,0,0,0,0,0,0,0,1,0,0,3,0
Private Method,com.facebook.react.CoreModulesPackage.createUIManager(ReactApplicationContext),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/CoreModulesPackage.java,29,0,14,1,0.0,2,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.CoreModulesPackage.createUIManager.(Anon_2).getViewManager(String),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/CoreModulesPackage.java,3,0,2,0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.CoreModulesPackage.createUIManager.(Anon_2).getViewManagerNames(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/CoreModulesPackage.java,3,0,2,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.CoreModulesPackage.endProcessPackage(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/CoreModulesPackage.java,3,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,"com.facebook.react.CoreModulesPackage.getModule(String,ReactApplicationContext)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/CoreModulesPackage.java,30,0,14,1,0.0,12,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.CoreModulesPackage.getReactModuleInfoProvider.(catch_1).(Anon_1).getReactModuleInfos(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/CoreModulesPackage.java,3,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.CoreModulesPackage.startProcessPackage(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/CoreModulesPackage.java,3,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,"com.facebook.react.DebugCorePackage.getModule(String,ReactApplicationContext)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/DebugCorePackage.java,9,0,4,1,0.0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.DebugCorePackage.getReactModuleInfoProvider.(catch_1).(Anon_1).getReactModuleInfos(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/DebugCorePackage.java,3,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.EagerModuleProvider.get(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/EagerModuleProvider.java,3,0,2,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Static Method,com.facebook.react.HeadlessJsTaskService.acquireWakeLockNow(Context),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,11,3,6,1,0.27,2,4,8,0,0,0,0,5,0,0,0,0,0,0,1,0
Protected Method,com.facebook.react.HeadlessJsTaskService.getReactNativeHost(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,3,7,2,0,2.33,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Protected Method,com.facebook.react.HeadlessJsTaskService.getTaskConfig(Intent),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,3,7,2,0,2.33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Private Method,"com.facebook.react.HeadlessJsTaskService.invokeStartTask(ReactContext,HeadlessJsTaskConfig)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,13,0,7,0,0.0,1,3,3,0,0,0,0,0,2,0,0,0,0,0,1,0
Public Method,com.facebook.react.HeadlessJsTaskService.invokeStartTask.(Anon_2).run(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,4,0,3,0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.HeadlessJsTaskService.onBind(Intent),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,3,0,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.HeadlessJsTaskService.onDestroy(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,15,0,10,2,0.0,4,1,8,0,0,0,0,1,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.HeadlessJsTaskService.onHeadlessJsTaskFinish(int),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,6,0,4,1,0.0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.HeadlessJsTaskService.onHeadlessJsTaskStart(int),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,"com.facebook.react.HeadlessJsTaskService.onStartCommand(Intent,int,int)",/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,8,0,6,1,0.0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Protected Method,com.facebook.react.HeadlessJsTaskService.startTask(HeadlessJsTaskConfig),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,20,7,12,1,0.35,2,2,8,0,0,0,0,1,2,0,0,0,0,0,2,0
Public Method,com.facebook.react.HeadlessJsTaskService.startTask.(Anon_1).onReactContextInitialized(ReactContext),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/HeadlessJsTaskService.java,4,0,3,0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.LazyReactPackage.createNativeModules(ReactApplicationContext),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/LazyReactPackage.java,18,7,13,2,0.39,2,4,13,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.LazyReactPackage.createViewManagers(ReactApplicationContext),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/LazyReactPackage.java,11,0,9,1,0.0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,5,0
Public Method,com.facebook.react.LazyReactPackage.getNativeModuleIterator(ReactApplicationContext),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/LazyReactPackage.java,43,6,25,0,0.14,1,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0
Public Method,com.facebook.react.LazyReactPackage.getNativeModuleIterator.(Anon_2).iterator(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/LazyReactPackage.java,33,0,21,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
Public Method,com.facebook.react.LazyReactPackage.getNativeModuleIterator.(Anon_2).iterator.(Anon_3).hasNext(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/LazyReactPackage.java,3,0,2,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Method,com.facebook.react.LazyReactPackage.getNativeModuleIterator.(Anon_2).iterator.(Anon_3).next(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/LazyReactPackage.java,19,0,14,2,0.0,2,3,9,0,0,0,0,0,0,0,0,0,0,0,2,0
Public Method,com.facebook.react.LazyReactPackage.getNativeModuleIterator.(Anon_2).iterator.(Anon_3).remove(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/LazyReactPackage.java,3,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Protected Abstract Method,com.facebook.react.LazyReactPackage.getNativeModules(ReactApplicationContext),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/LazyReactPackage.java,1,4,1,0,4.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Public Abstract Method,com.facebook.react.LazyReactPackage.getReactModuleInfoProvider(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/LazyReactPackage.java,1,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.LazyReactPackage.getReactModuleInfoProviderViaReflection.(catch_1).(Anon_1).getReactModuleInfos(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/LazyReactPackage.java,3,0,2,0,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
Public Method,com.facebook.react.LazyReactPackage.getViewManagers(ReactApplicationContext),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/LazyReactPackage.java,3,4,2,0,1.33,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0
Public Method,com.facebook.react.MemoryPressureRouter.addMemoryPressureListener(MemoryPressureListener),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/MemoryPressureRouter.java,3,1,2,0,0.33,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0
Public Method,com.facebook.react.MemoryPressureRouter.destroy(Context),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/MemoryPressureRouter.java,3,0,2,0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Private Method,com.facebook.react.MemoryPressureRouter.dispatchMemoryPressure(int),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/MemoryPressureRouter.java,7,2,5,1,0.29,2,3,3,0,0,0,0,0,0,0,0,3,0,0,9,0
Public Method,com.facebook.react.MemoryPressureRouter.onConfigurationChanged(Configuration),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/MemoryPressureRouter.java,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Method,com.facebook.react.MemoryPressureRouter.onLowMemory(),/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/MemoryPressureRouter.java,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
